transaction_id,account_id,channel,merchant_category,transaction_date,amount_pkr,direction
T9233601,A513512,POS,Cash Withdrawal,2023-04-23 17:26:48,367.07,DEBIT
T9033289,A512665,Internet Banking,Healthcare,2025-12-31 09:30:05,9417.74,DEBIT
T9248551,A518301,ATM,Education,2025-12-31 17:19:02,38855.62,DEBIT
T9239984,A507447,POS,Groceries,2025-10-24 06:51:41,248.94,DEBIT
T9073881,A515505,Mobile App,Groceries,2023-12-16 13:32:30,7916.37,DEBIT
T9049380,A509247,Mobile App,Restaurants,2025-09-30 06:32:31,2579.6,DEBIT
T9116461,A507319,ATM,Travel,2025-12-31 15:14:11,76580.49,DEBIT
T9025570,A508447,Internet Banking,Restaurants,2024-02-15 17:30:41,12403.25,DEBIT
T9242358,A506219,Internet Banking,Groceries,2025-12-31 16:06:09,3673.33,DEBIT
T9160765,A510079,Internet Banking,Transfer,2025-12-31 06:38:10,12318.06,CREDIT
T9004492,A506868,Mobile App,Fuel,2025-12-26 11:38:14,7538.57,DEBIT
T9024910,A510593,Branch Counter,Utilities,2023-09-15 09:37:02,10997.18,DEBIT
T9048926,A515019,Internet Banking,Salary Credit,2025-11-09 08:10:43,228970.93,CREDIT
T9149669,A511728,Mobile App,Retail,2024-12-06 18:39:46,4755.95,DEBIT
T9046808,A517613,ATM,Restaurants,2025-03-14 16:17:26,33965.26,DEBIT
T9072607,A511765,Internet Banking,Retail,2023-02-06 11:30:55,8349.89,DEBIT
T9151048,A515238,ATM,Utilities,2024-09-13 21:25:21,2770.36,DEBIT
T9002475,A512134,ATM,Groceries,2024-10-16 08:51:06,899.62,DEBIT
T9225713,A509178,Mobile App,Transfer,2025-04-11 20:13:39,18432.74,DEBIT
T9009348,A505600,POS,Restaurants,2025-12-31 17:23:20,43965.39,DEBIT
T9177586,A507791,ATM,Groceries,2024-08-19 05:13:48,14289.63,DEBIT
T9254556,A510780,Internet Banking,Retail,2025-12-31 04:40:24,21082.57,DEBIT
T9101510,A514701,Internet Banking,Fuel,2024-08-10 15:49:31,41579.49,DEBIT
T9011902,A509851,Internet Banking,Fuel,2025-02-03 04:18:24,9134.12,DEBIT
T9075497,A509819,ATM,Restaurants,2025-12-31 00:26:17,1975.49,DEBIT
T9102830,A509221,Mobile App,Transfer,2024-09-22 19:26:15,9036.71,DEBIT
T9070534,A501819,Branch Counter,Restaurants,2025-09-30 05:24:57,8913.57,DEBIT
T9005430,A504245,Mobile App,Cash Withdrawal,2023-06-14 18:53:51,6808.28,DEBIT
T9028882,A513373,Mobile App,Utilities,2025-12-31 00:53:53,4224.17,DEBIT
T9179240,A502907,Mobile App,Transfer,2025-08-21 19:12:02,1950.11,CREDIT
T9095354,A507046,POS,Cash Withdrawal,2025-05-06 04:48:55,2953.48,DEBIT
T9073365,A515698,ATM,Groceries,2025-05-20 10:08:12,2291.07,DEBIT
T9014430,A501387,ATM,Cash Withdrawal,2025-12-31 21:26:53,1555.88,DEBIT
T9230075,A501394,ATM,Salary Credit,2024-02-18 18:24:20,250823.04,CREDIT
T9013874,A508599,Mobile App,Salary Credit,2025-09-07 07:30:04,35118.63,CREDIT
T9197441,A513354,POS,Transfer,2025-04-22 20:17:09,4514.87,CREDIT
T9093516,A511018,Internet Banking,Salary Credit,2025-09-22 18:34:03,128941.66,CREDIT
T9255913,A504797,Mobile App,Groceries,2023-02-22 21:24:05,671.29,DEBIT
T9024025,A513502,Internet Banking,Retail,2025-12-31 23:47:57,13062.31,DEBIT
T9015262,A501227,ATM,Cash Withdrawal,2024-04-12 20:18:57,13247.5,DEBIT
T9070826,A517176,ATM,Transfer,2025-02-22 23:52:14,3034.62,DEBIT
T9147526,A507820,ATM,Education,2025-12-02 05:22:29,1635.16,DEBIT
T9244651,A513202,Mobile App,Salary Credit,2024-10-22 19:25:11,953117.27,CREDIT
T9110603,A512012,POS,Retail,2025-08-14 06:58:06,1446.36,DEBIT
T9244247,A505299,POS,Retail,2025-12-31 20:30:04,1410.43,DEBIT
T9006843,A500179,Mobile App,Transfer,2025-03-29 08:06:38,994.35,CREDIT
T9056389,A506311,POS,Retail,2023-07-13 22:11:56,13263.52,DEBIT
T9037822,A510600,POS,Transfer,2023-02-05 05:10:26,93275.94,DEBIT
T9235162,A508000,Internet Banking,Cash Withdrawal,2024-11-09 23:24:55,35379.97,DEBIT
T9117539,A517916,ATM,Restaurants,2025-02-20 16:55:26,6568.08,DEBIT
T9082213,A501726,Mobile App,Cash Withdrawal,2024-10-04 02:25:50,5970.54,DEBIT
T9239393,A514603,POS,Groceries,2024-08-07 08:56:40,2649.63,DEBIT
T9161252,A513625,ATM,Groceries,2023-10-12 14:25:49,2773.15,DEBIT
T9092629,A510959,ATM,Salary Credit,2025-12-31 02:17:15,268677.2,DEBIT
T9116047,A517644,ATM,Healthcare,2025-10-01 11:32:59,1672.85,DEBIT
T9041752,A508866,Mobile App,Transfer,2025-06-23 06:09:28,15343.35,DEBIT
T9058450,A513486,Internet Banking,Fuel,2024-07-03 05:22:20,2878.63,DEBIT
T9063831,A514704,POS,Salary Credit,2024-08-29 22:18:28,374552.61,CREDIT
T9239285,A506391,Branch Counter,Groceries,2025-12-31 00:16:33,15238.95,DEBIT
T9085281,A514194,POS,Transfer,2025-12-31 16:42:48,21626.67,CREDIT
T9028925,A509921,ATM,Groceries,2024-02-21 03:32:13,1106.61,DEBIT
T9211830,A505182,POS,Education,2024-07-11 17:27:04,4872.49,DEBIT
T9053950,A517352,POS,Groceries,2025-10-06 05:51:53,332.83,DEBIT
T9231815,A500636,POS,Transfer,2025-10-22 02:35:58,27094.65,DEBIT
T9119658,A512367,POS,Fuel,2022-07-29 18:14:55,6949.51,DEBIT
T9189330,A503369,ATM,Groceries,2024-06-16 05:50:24,2170.48,DEBIT
T9202579,A509271,Mobile App,Salary Credit,2024-07-01 23:14:53,114815.75,DEBIT
T9200115,A508673,Mobile App,Retail,2023-02-01 17:33:07,74493.14,DEBIT
T9129714,A505027,Branch Counter,Retail,2025-11-05 20:31:31,16237.54,DEBIT
T9179241,A506981,Mobile App,Fuel,2025-05-19 15:17:31,4068.39,DEBIT
T9245930,A506422,Mobile App,Retail,2025-12-13 02:34:44,5246.97,DEBIT
T9145582,A517722,Internet Banking,Retail,2025-04-23 04:26:42,8417.38,DEBIT
T9211201,A504769,ATM,Retail,2025-09-01 23:30:14,40675.24,DEBIT
T9061287,A509428,Mobile App,Fuel,2023-08-15 14:44:55,1063.98,DEBIT
T9185553,A515128,POS,Transfer,2025-11-21 17:26:22,5835.07,CREDIT
T9181298,A506959,POS,Retail,2024-01-19 12:54:55,3249.38,DEBIT
T9017286,A511519,Mobile App,Transfer,2024-03-17 20:36:51,4584.12,CREDIT
T9176597,A510953,Internet Banking,Fuel,2025-10-22 13:47:25,2756.78,DEBIT
T9112987,A501605,ATM,Transfer,2025-07-23 08:56:45,21124.75,DEBIT
T9014810,A517701,Mobile App,Utilities,2024-08-03 01:58:49,3691.86,DEBIT
T9105653,A510168,ATM,Salary Credit,2024-07-24 03:26:58,60449.17,DEBIT
T9238157,A507463,Mobile App,Groceries,2023-09-16 20:37:15,16352.14,DEBIT
T9154941,A512211,ATM,Utilities,2022-11-19 13:40:40,341.74,DEBIT
T9038466,A506910,Internet Banking,Transfer,2025-06-23 22:47:09,3736.84,CREDIT
T9240660,A518663,Mobile App,Utilities,2024-10-02 12:40:42,8664.81,DEBIT
T9153062,A513617,Mobile App,Cash Withdrawal,2024-12-26 13:21:08,3742.93,DEBIT
T9128457,A507851,Mobile App,Utilities,2025-02-13 13:09:32,3747.51,DEBIT
T9142200,A500685,Mobile App,Retail,2022-12-07 15:56:20,2233.13,DEBIT
T9124718,A514782,POS,Retail,2024-12-25 15:13:18,162.76,DEBIT
T9018330,A516600,Mobile App,Retail,2023-03-18 07:16:34,1105.46,DEBIT
T9024576,A508804,POS,Education,2025-08-23 06:55:12,5590.59,DEBIT
T9204091,A503402,POS,Groceries,2025-12-31 21:05:37,338.21,DEBIT
T9075459,A502551,Mobile App,Education,2025-05-16 15:13:18,3576.93,DEBIT
T9049110,A517927,Internet Banking,Retail,2025-12-30 21:11:44,1172.96,DEBIT
T9026053,A511530,ATM,Salary Credit,2025-11-26 08:06:33,29043.74,CREDIT
T9179316,A504289,Mobile App,Healthcare,2024-07-17 14:58:17,18103.93,DEBIT
T9002810,A517106,ATM,Cash Withdrawal,2025-12-31 09:05:16,4985.81,DEBIT
T9089304,A509090,Mobile App,Salary Credit,2025-07-02 19:59:23,11381.18,CREDIT
T9142162,A513643,ATM,Utilities,2024-03-07 03:55:32,1779.54,DEBIT
T9009607,A518008,Branch Counter,Transfer,2024-03-25 15:20:15,16292.2,DEBIT
T9142978,A516317,Branch Counter,Fuel,2025-08-06 18:10:24,611.3,DEBIT
T9207587,A501839,ATM,Restaurants,2023-11-07 13:19:04,5275.44,DEBIT
T9108152,A503276,Mobile App,Salary Credit,2025-08-02 14:43:23,11696.71,CREDIT
T9187331,A518507,Mobile App,Retail,2025-12-20 14:14:32,25200.87,DEBIT
T9080612,A501246,ATM,Transfer,2025-05-10 12:55:01,135.49,CREDIT
T9208410,A506206,Branch Counter,Groceries,2023-06-22 13:48:25,7937.98,DEBIT
T9226987,A512672,ATM,Fuel,2025-12-31 02:41:01,3338.04,DEBIT
T9022547,A509776,POS,Cash Withdrawal,2023-12-07 21:58:14,8511.72,DEBIT
T9161748,A511903,Mobile App,Retail,2025-04-20 16:57:31,1730.52,DEBIT
T9121291,A508256,Internet Banking,Travel,2024-10-12 13:01:58,20485.46,DEBIT
T9105114,A515379,Internet Banking,Fuel,2024-11-12 19:49:14,574.2,DEBIT
T9078539,A500787,Mobile App,Restaurants,2024-05-03 05:49:21,12193.72,DEBIT
T9066106,A516382,ATM,Utilities,2025-03-15 08:46:54,11063.22,DEBIT
T9106148,A518369,ATM,Retail,2024-06-24 12:57:33,3835.21,DEBIT
T9052991,A518343,Internet Banking,Utilities,2024-12-30 03:37:18,5423.3,DEBIT
T9178326,A505116,Mobile App,Travel,2025-11-09 03:28:55,95782.7,DEBIT
T9120648,A514762,ATM,Healthcare,2024-10-05 13:03:07,2921.67,DEBIT
T9111152,A506517,Mobile App,Transfer,2024-12-04 08:53:30,49730.38,CREDIT
T9122432,A511137,ATM,Fuel,2025-09-27 06:58:58,568.46,DEBIT
T9097476,A511038,Mobile App,Education,2025-12-31 04:00:35,885.54,DEBIT
T9040156,A506606,Mobile App,Retail,2025-11-04 11:12:16,5718.11,DEBIT
T9193915,A518682,Mobile App,Healthcare,2025-02-21 19:16:10,12654.85,DEBIT
T9007156,A509141,Mobile App,Transfer,2025-12-12 02:09:38,15836.0,DEBIT
T9001512,A510208,Internet Banking,Utilities,2024-11-05 02:12:09,2798.45,DEBIT
T9225663,A514592,POS,Restaurants,2025-03-15 01:37:41,8993.74,DEBIT
T9119111,A501442,ATM,Cash Withdrawal,2022-09-30 06:02:38,41881.13,DEBIT
T9102264,A504173,ATM,Cash Withdrawal,2024-06-21 23:29:27,1682.2,DEBIT
T9169890,A507461,ATM,Travel,2023-08-19 18:58:14,1052.76,DEBIT
T9246354,A507975,Branch Counter,Retail,2023-08-14 11:57:31,20825.77,DEBIT
T9057964,A518682,ATM,Retail,2024-12-07 18:06:05,3692.42,DEBIT
T9066264,A518471,Mobile App,Retail,2025-11-11 22:07:34,3319.47,DEBIT
T9002263,A501970,Internet Banking,Retail,2025-09-29 02:15:48,64723.61,DEBIT
T9037632,A507087,ATM,Healthcare,2025-07-02 06:53:04,2725.37,DEBIT
T9031090,A501564,ATM,Fuel,2025-07-18 06:05:01,1656.45,DEBIT
T9132479,A504369,Mobile App,Retail,2024-05-18 14:22:38,44661.83,DEBIT
T9173471,A515338,POS,Transfer,2025-10-13 05:17:31,1223.78,DEBIT
T9244199,A513533,Internet Banking,Travel,2023-07-06 12:19:19,99697.98,DEBIT
T9241894,A507973,Mobile App,Transfer,2025-06-28 20:43:55,16664.25,DEBIT
T9243917,A501949,POS,Transfer,2025-10-23 14:57:10,875.95,CREDIT
T9252397,A508866,Branch Counter,Fuel,2025-10-21 12:46:20,13020.85,DEBIT
T9069443,A503124,Mobile App,Restaurants,2022-10-12 22:11:54,1900.19,DEBIT
T9089276,A508906,Branch Counter,Groceries,2025-10-18 07:10:29,19228.51,DEBIT
T9173404,A501549,Internet Banking,Transfer,2025-12-12 11:18:08,99186.15,CREDIT
T9060976,A514649,Mobile App,Restaurants,2025-12-31 03:38:15,2960.65,DEBIT
T9027809,A516714,ATM,Restaurants,2023-05-28 19:25:54,2689.3,DEBIT
T9107173,A514849,ATM,Retail,2022-08-26 14:42:49,4512.79,DEBIT
T9149430,A513728,Mobile App,Fuel,2023-07-31 00:41:11,779.05,DEBIT
T9164166,A507403,Mobile App,Groceries,2025-12-16 05:56:34,79214.28,DEBIT
T9150188,A504264,Mobile App,Cash Withdrawal,2025-12-31 01:12:57,6938.73,DEBIT
T9046854,A512356,Mobile App,Travel,2024-01-09 07:38:12,92.93,DEBIT
T9146244,A501433,ATM,Healthcare,2025-12-31 21:39:07,349.38,DEBIT
T9100119,A503206,POS,Education,2024-05-31 13:54:07,1483.37,DEBIT
T9047665,A517026,Mobile App,Fuel,2025-12-08 12:53:13,2731.4,DEBIT
T9174606,A518262,Branch Counter,Groceries,2025-07-23 17:18:02,4309.96,DEBIT
T9235901,A502806,Mobile App,Salary Credit,2024-08-05 23:28:36,275581.84,CREDIT
T9163834,A503655,Mobile App,Retail,2023-07-16 17:48:51,20551.64,DEBIT
T9166404,A500429,ATM,Restaurants,2025-12-07 03:53:04,2995.92,DEBIT
T9254541,A504440,ATM,Groceries,2025-08-24 11:40:36,822.61,DEBIT
T9147453,A508652,POS,Retail,2024-01-19 21:10:36,1524.7,DEBIT
T9012428,A507334,ATM,Salary Credit,2025-09-03 16:47:32,77516.8,CREDIT
T9027000,A514071,Mobile App,Fuel,2025-06-04 21:05:20,622.54,DEBIT
T9207489,A508582,POS,Groceries,2025-12-31 23:05:45,18111.54,DEBIT
T9096959,A513711,ATM,Retail,2025-03-23 08:52:51,1356.8,DEBIT
T9137948,A514542,POS,Groceries,2022-09-05 11:12:11,1266.91,DEBIT
T9155217,A516746,ATM,Retail,2025-12-24 03:35:12,33689.41,DEBIT
T9018782,A509981,Mobile App,Retail,2023-05-29 00:06:17,5627.4,DEBIT
T9258585,A507036,Mobile App,Retail,2023-05-29 03:57:32,5281.06,DEBIT
T9031153,A507700,Mobile App,Groceries,2025-03-11 17:46:32,1313.38,DEBIT
T9161046,A507943,Mobile App,Fuel,2025-04-05 09:55:33,3905.95,DEBIT
T9181987,A509712,Mobile App,Restaurants,2024-12-06 19:18:58,3901.3,DEBIT
T9239074,A507231,ATM,Utilities,2025-07-08 10:24:10,442.9,DEBIT
T9255694,A501396,ATM,Groceries,2022-11-18 08:22:03,4562.23,DEBIT
T9140347,A514654,Mobile App,Groceries,2024-08-03 15:40:12,5147.57,DEBIT
T9027100,A516020,Branch Counter,Fuel,2023-09-01 01:23:45,5798.3,DEBIT
T9252364,A513797,Mobile App,Transfer,2025-12-31 18:49:05,26008.98,DEBIT
T9222237,A500210,Branch Counter,Fuel,2025-02-25 10:02:29,5486.74,DEBIT
T9146019,A510484,ATM,Travel,2025-06-14 15:56:23,98524.36,DEBIT
T9035033,A502641,Mobile App,Salary Credit,2025-11-06 22:35:11,64638.9,DEBIT
T9012854,A504619,POS,Retail,2025-07-06 08:37:03,2679.67,DEBIT
T9157590,A516152,Internet Banking,Retail,2025-11-23 21:22:05,1463.76,DEBIT
T9018590,A512292,Mobile App,Restaurants,2023-09-19 18:36:45,5464.32,DEBIT
T9197542,A516818,Internet Banking,Groceries,2025-10-07 12:30:35,7096.35,DEBIT
T9017349,A508010,Internet Banking,Salary Credit,2025-12-31 22:50:04,8335.98,CREDIT
T9134780,A509473,POS,Restaurants,2024-11-13 09:38:31,19559.26,DEBIT
T9067152,A510283,Branch Counter,Retail,2024-05-24 03:31:37,15605.72,DEBIT
T9243762,A513989,Mobile App,Transfer,2024-06-12 01:12:24,24798.33,CREDIT
T9167613,A510153,Mobile App,Cash Withdrawal,2025-12-31 01:55:06,1960.83,DEBIT
T9249281,A507484,Internet Banking,Groceries,2025-05-05 11:05:09,2621.76,DEBIT
T9168130,A506336,Mobile App,Restaurants,2024-08-24 23:29:00,32456.06,DEBIT
T9223508,A501219,ATM,Fuel,2025-07-11 16:15:31,6727.55,DEBIT
T9032323,A515856,ATM,Restaurants,2025-10-31 22:50:07,10415.98,DEBIT
T9210826,A510772,ATM,Fuel,2025-12-31 18:44:34,4646.41,DEBIT
T9170974,A512628,Mobile App,Transfer,2025-12-31 19:07:31,7486.1,DEBIT
T9117436,A504138,POS,Restaurants,2025-01-13 04:40:43,3518.44,DEBIT
T9165153,A517789,ATM,Restaurants,2024-08-06 15:36:20,22849.29,DEBIT
T9078008,A518381,Mobile App,Retail,2025-04-15 04:38:41,2162.74,DEBIT
T9171066,A505027,Branch Counter,Groceries,2025-11-10 05:25:44,10370.06,DEBIT
T9207209,A503832,Mobile App,Cash Withdrawal,2023-08-08 02:21:18,1444.89,DEBIT
T9030210,A514882,POS,Utilities,2025-12-31 12:09:57,960.93,DEBIT
T9153799,A505887,Branch Counter,Restaurants,2025-12-31 02:38:09,2620.26,DEBIT
T9254861,A504816,POS,Retail,2024-01-10 03:47:37,4146.27,DEBIT
T9080447,A500585,Internet Banking,Salary Credit,2025-11-22 15:27:31,368999.77,CREDIT
T9150149,A508904,Mobile App,Groceries,2025-04-28 20:45:05,8376.41,DEBIT
T9191033,A517525,Mobile App,Restaurants,2025-02-16 09:10:52,1223.62,DEBIT
T9186552,A505957,POS,Fuel,2023-11-14 08:07:49,397.29,DEBIT
T9136323,A504739,Mobile App,Cash Withdrawal,2023-05-10 23:54:33,14322.9,DEBIT
T9060495,A518156,Branch Counter,Groceries,2025-12-31 18:27:24,15908.63,DEBIT
T9044692,A516123,POS,Transfer,2022-10-01 22:44:11,8797.42,DEBIT
T9001172,A506920,Mobile App,Travel,2024-08-25 17:27:26,10254.58,DEBIT
T9027621,A515931,ATM,Retail,2025-03-28 14:10:09,2000.83,DEBIT
T9223520,A508725,Mobile App,Cash Withdrawal,2025-03-14 06:57:09,3665.93,DEBIT
T9099504,A513756,Mobile App,Fuel,2025-06-10 03:28:15,1282.6,DEBIT
T9014350,A501299,Mobile App,Fuel,2025-12-13 22:38:09,68273.77,DEBIT
T9062640,A502647,POS,Utilities,2025-10-04 13:07:06,8618.07,DEBIT
T9112227,A514239,Mobile App,Groceries,2024-07-28 08:50:47,16960.24,DEBIT
T9240814,A511962,Branch Counter,Cash Withdrawal,2023-02-13 04:14:22,9174.39,DEBIT
T9190141,A514334,POS,Restaurants,2025-03-13 01:38:26,2717.05,DEBIT
T9178034,A515612,Internet Banking,Restaurants,2023-01-09 07:48:58,709.15,DEBIT
T9194034,A518512,ATM,Restaurants,2025-12-31 18:56:10,505.19,DEBIT
T9073369,A515527,POS,Utilities,2023-12-09 17:53:21,25085.68,DEBIT
T9135530,A507770,Mobile App,Fuel,2024-02-08 13:42:57,6667.67,DEBIT
T9046579,A503968,Mobile App,Groceries,2025-05-09 07:52:52,11918.4,DEBIT
T9101003,A511264,ATM,Fuel,2025-04-11 10:02:03,1312.76,DEBIT
T9004817,A503703,Mobile App,Cash Withdrawal,2025-05-07 08:52:55,1609.26,DEBIT
T9011936,A516854,Mobile App,Groceries,2024-07-18 18:20:06,14886.4,DEBIT
T9211163,A507303,Mobile App,Transfer,2024-08-21 22:42:18,14936.88,CREDIT
T9067198,A513927,Branch Counter,Retail,2025-11-20 05:54:17,2023.49,DEBIT
T9230864,A517267,Mobile App,Transfer,2024-01-15 12:37:44,6968.03,DEBIT
T9006054,A511810,POS,Utilities,2025-11-30 10:06:12,1647.34,DEBIT
T9185446,A515201,Mobile App,Cash Withdrawal,2023-04-24 23:55:53,10033.69,DEBIT
T9018261,A517736,Branch Counter,Fuel,2024-06-18 16:47:40,509.24,DEBIT
T9187252,A508606,ATM,Utilities,2025-07-04 23:14:54,6708.25,DEBIT
T9211921,A505484,ATM,Groceries,2025-08-10 07:46:09,3994.22,DEBIT
T9240975,A500892,Mobile App,Cash Withdrawal,2024-11-22 19:32:30,32962.46,DEBIT
T9192102,A503246,ATM,Transfer,2025-12-16 23:41:55,12283.1,DEBIT
T9066768,A501421,Mobile App,Retail,2025-10-08 05:25:45,14007.54,DEBIT
T9030629,A500816,Branch Counter,Healthcare,2025-11-25 13:54:15,366.17,DEBIT
T9038276,A509618,POS,Fuel,2025-12-31 12:59:25,1496.58,DEBIT
T9117699,A508955,Internet Banking,Salary Credit,2025-12-29 20:11:56,33609.59,CREDIT
T9049167,A515047,Mobile App,Transfer,2025-11-10 16:14:25,4736.41,DEBIT
T9151459,A515196,Branch Counter,Fuel,2025-11-17 02:05:05,615.41,DEBIT
T9206770,A512203,Internet Banking,Salary Credit,2024-11-19 12:03:27,283239.37,CREDIT
T9202879,A505525,ATM,Groceries,2025-12-09 03:54:33,3838.28,DEBIT
T9198129,A516653,Mobile App,Salary Credit,2025-11-27 14:44:28,149718.79,CREDIT
T9043371,A502156,Mobile App,Utilities,2023-09-03 07:02:57,12433.45,DEBIT
T9070344,A515563,ATM,Salary Credit,2025-07-21 07:27:03,181252.25,CREDIT
T9128658,A515043,Mobile App,Cash Withdrawal,2024-11-07 08:04:45,7102.86,DEBIT
T9083780,A505927,Internet Banking,Travel,2023-08-12 03:51:33,3298.73,DEBIT
T9091513,A506965,Mobile App,Retail,2024-01-29 15:00:37,3118.88,DEBIT
T9055443,A517227,POS,Travel,2025-12-31 18:05:49,28016.43,DEBIT
T9164666,A512226,Mobile App,Salary Credit,2025-12-14 16:08:42,300528.13,CREDIT
T9047836,A515769,ATM,Groceries,2025-12-31 08:50:34,,DEBIT
T9143973,A512267,Internet Banking,Retail,2025-12-31 00:24:01,5024.3,DEBIT
T9217263,A512131,Mobile App,Fuel,2025-06-21 23:37:54,15122.07,DEBIT
T9173979,A504433,POS,Fuel,2025-11-29 05:30:46,37375.13,DEBIT
T9248303,A507726,Internet Banking,Education,2025-10-25 23:41:28,6864.24,DEBIT
T9022671,A503300,ATM,Cash Withdrawal,2025-03-13 16:45:55,2748.24,DEBIT
T9053683,A515714,Branch Counter,Utilities,2025-12-31 07:34:12,1922.36,DEBIT
T9021141,A511721,Mobile App,Groceries,2023-05-08 22:58:54,8914.63,DEBIT
T9174114,A515415,POS,Retail,2024-02-24 18:46:11,1389.08,DEBIT
T9121228,A508499,Mobile App,Utilities,2023-09-26 10:44:13,7097.61,DEBIT
T9107315,A501837,POS,Groceries,2025-12-31 10:12:30,15567.98,DEBIT
T9107453,A515267,Internet Banking,Transfer,2025-10-26 14:29:41,3922.92,CREDIT
T9070196,A502008,ATM,Groceries,2025-07-11 00:11:07,6788.12,DEBIT
T9238527,A511005,Mobile App,Cash Withdrawal,2025-05-24 04:16:09,1216.1,DEBIT
T9193037,A510313,Mobile App,Healthcare,2025-05-10 05:13:42,9993.94,DEBIT
T9159595,A504852,Internet Banking,Transfer,2025-12-31 14:00:42,9194.78,CREDIT
T9113456,A511038,Mobile App,Fuel,2025-12-31 23:51:41,3564.69,DEBIT
T9091493,A511561,ATM,Retail,2025-12-31 13:17:08,2067.29,DEBIT
T9195965,A513860,Mobile App,Cash Withdrawal,2025-12-31 07:29:58,6195.18,DEBIT
T9143246,A504856,Branch Counter,Salary Credit,2022-12-04 18:28:10,22373.65,DEBIT
T9145048,A510138,POS,Fuel,2025-08-21 13:56:23,7459.8,DEBIT
T9152441,A508367,Mobile App,Education,2025-12-13 20:49:24,4089.6,DEBIT
T9050394,A513533,POS,Fuel,2023-09-15 09:51:41,21163.14,DEBIT
T9034531,A505243,POS,Transfer,2025-12-31 12:59:03,7158.16,CREDIT
T9093648,A513688,POS,Education,2025-04-07 05:55:25,4444.16,DEBIT
T9117132,A511465,Mobile App,Healthcare,2023-08-12 02:40:03,649.93,DEBIT
T9066336,A516496,Mobile App,Utilities,2023-08-23 11:22:26,3321.24,DEBIT
T9022977,A512071,ATM,Transfer,2025-10-12 03:38:27,2111.7,CREDIT
T9225426,A507118,Mobile App,Groceries,2024-07-03 18:09:43,33019.8,DEBIT
T9062467,A513081,Branch Counter,Groceries,2023-05-01 03:52:04,1245.22,DEBIT
T9105092,A506629,Branch Counter,Fuel,2025-02-19 06:47:18,157.93,DEBIT
T9013348,A516448,Mobile App,Utilities,2023-01-04 00:58:07,517.81,DEBIT
T9237787,A516303,Mobile App,Groceries,2024-02-28 10:08:54,5290.3,DEBIT
T9233304,A516078,Mobile App,Transfer,2023-11-19 02:53:50,6176.9,DEBIT
T9255043,A509926,Mobile App,Retail,2025-12-31 20:30:51,9760.33,DEBIT
T9115787,A505603,Mobile App,Groceries,2024-12-21 00:07:14,11206.25,DEBIT
T9073160,A510354,ATM,Salary Credit,2024-02-23 02:44:17,214118.74,DEBIT
T9210285,A512704,Branch Counter,Travel,2025-03-01 09:51:18,1639.26,DEBIT
T9213751,A506397,POS,Cash Withdrawal,2025-05-30 02:06:20,19051.64,DEBIT
T9256337,A500901,ATM,Fuel,2025-03-21 10:06:53,3133.27,DEBIT
T9233730,A506347,POS,Utilities,2024-10-15 17:29:52,3225.34,DEBIT
T9178921,A513161,POS,Fuel,2025-10-07 22:06:53,1476.44,DEBIT
T9117496,A517286,Mobile App,Salary Credit,2024-12-17 23:40:23,1017312.68,CREDIT
T9068916,A502359,ATM,Fuel,2025-08-20 06:21:23,2376.31,DEBIT
T9051131,A517914,ATM,Education,2024-01-14 20:52:44,18222.1,DEBIT
T9222790,A507617,Internet Banking,Groceries,2023-05-21 14:24:15,13853.92,DEBIT
T9252505,A501894,Mobile App,Transfer,2023-10-05 14:44:51,47751.92,CREDIT
T9021170,A500781,ATM,Cash Withdrawal,2025-08-14 11:07:09,567.16,DEBIT
T9234804,A510955,Mobile App,Restaurants,2024-12-05 17:09:55,87412.27,DEBIT
T9074308,A504406,Branch Counter,Retail,2023-11-13 23:35:44,14349.66,DEBIT
T9055591,A513065,POS,Transfer,2024-04-05 18:57:45,3411.02,CREDIT
T9212770,A509450,Mobile App,Utilities,2025-05-05 16:15:46,22523.21,DEBIT
T9122891,A501472,POS,Salary Credit,2025-11-10 09:15:32,45551.77,DEBIT
T9203388,A515013,POS,Groceries,2025-06-30 02:17:15,5271.38,DEBIT
T9118881,A502713,Mobile App,Retail,2024-01-25 11:19:00,915.26,DEBIT
T9066931,A511079,POS,Groceries,2024-12-18 19:19:09,10398.57,DEBIT
T9029047,A514981,POS,Restaurants,2025-02-21 03:56:26,2062.7,DEBIT
T9226212,A500502,Mobile App,Cash Withdrawal,2025-10-11 11:20:03,11301.09,DEBIT
T9258480,A515301,Mobile App,Healthcare,2025-12-15 16:50:27,2069.88,DEBIT
T9142932,A505388,ATM,Groceries,2024-10-20 09:44:06,1992.57,DEBIT
T9148923,A514986,Mobile App,Transfer,2024-11-17 15:48:29,5139.5,CREDIT
T9240632,A509273,Mobile App,Healthcare,2025-11-13 22:06:57,16925.1,DEBIT
T9129907,A511064,POS,Cash Withdrawal,2025-05-20 01:25:26,923.59,DEBIT
T9019577,A503867,Mobile App,Restaurants,2025-01-20 11:04:50,5157.66,DEBIT
T9129133,A508827,POS,Healthcare,2025-12-31 04:02:55,2927.2,DEBIT
T9045890,A511094,Mobile App,Utilities,2025-12-18 06:02:01,515.05,DEBIT
T9082682,A503318,POS,Travel,2025-05-26 20:23:18,4346.62,DEBIT
T9160270,A517194,Internet Banking,Utilities,2025-12-31 19:31:33,6163.03,DEBIT
T9242417,A517437,Branch Counter,Cash Withdrawal,2025-11-11 14:30:43,26963.17,DEBIT
